Store,PRODUCT NAME,CLOTHING CATEGORY,PRICE,DESCRIPTION,Product Page URL,STATIC IMAGE URL
Anthropologie,Sanctuary Moto Ultra High-Rise Skinny Ankle Jeans,Jeans,$109.00,"Featuring moto-inspired seaming for a sporty twist, these skinny jeans sit high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/sanctuary-moto-ultra-high-rise-skinny-ankle-jeans?category=shop-all-jeans&color=031&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/4122647950036_031_b?$an-category$&qlt=80&fit=constrain
Anthropologie,MOTHER The Looker Belted Mid-Rise Skinny Jeans,Jeans,$228.00,"With a belted waist and a vibrant finish, these skinny jeans bring a hint of retro flair to your denim collection.",https://www.anthropologie.com/shop/mother-the-looker-belted-mid-rise-skinny-jeans?category=shop-all-jeans&color=060&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/4122261180142_060_b?$an-category$&qlt=80&fit=constrain
Anthropologie,Citizens of Humanity Chloe Mid-Rise Petite Flare Jeans,Jeans,$228.00,This mid-rise pair features a bold flare at the ankle for a vintage-inspired look.,https://www.anthropologie.com/shop/citizens-of-humanity-chloe-mid-rise-petite-flare-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/4122225551989_093_b?$an-category$&qlt=80&fit=constrain
Anthropologie,Pilcro High-Rise Embroidered Slim Straight Jeans,Jeans,$160.00,"With splashes of colorful embroidery along the waist, this slim pair is an elevated essential.",https://www.anthropologie.com/shop/pilcro-high-rise-embroidered-slim-straight-jeans2?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/4122382010118_093_b?$an-category$&qlt=80&fit=constrain
Anthropologie,7 For All Mankind High-Rise Striped Skinny Ankle Jeans,Jeans,$225.00,Shimmering copper side stripes bring a stylish twist to this forever-classic silhouette.,https://www.anthropologie.com/shop/7-for-all-mankind-high-rise-striped-skinny-ankle-jeans?category=shop-all-jeans&color=107&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/4122046420052_107_b?$an-category$&qlt=80&fit=constrain
Anthropologie,7 For All Mankind Leopard High-Rise Coated Slim Jeans,Jeans,$225.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/7-for-all-mankind-leopard-high-rise-coated-slim-jeans?category=shop-all-jeans&color=027&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/4122046420056_027_b?$an-category$&qlt=80&fit=constrain
Anthropologie,Paige Verdugo Mid-Rise Skinny Jeans,Jeans,$229.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/paige-verdugo-mid-rise-skinny-jeans7?category=shop-all-jeans&color=003&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/4122057270111_003_b?$an-category$&qlt=80&fit=constrain
Anthropologie,3x1 W3 Authentic High-Rise Straight Jeans,Jeans,$235.00,This dark rinse pair offers a curve-hugging fit you'll reach for again and again.,https://www.anthropologie.com/shop/3x1-w3-authentic-high-rise-straight-jeans3?category=shop-all-jeans&color=005&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/4122058740081_005_b?$an-category$&qlt=80&fit=constrain
Anthropologie,Levi's 501 Classic Tapered Denim Overalls,Jeans,$128.00,"First worn decades ago as a workwear garment for men who spent their days in the fields or mines, overalls offer a utilitarian aesthetic. Starting in the 1960s, the iconic bibbed jeans were worn by just about everyone - and they have remained a well-loved, mainstream staple ever since. Even with their signature look, these one-piece wonders style with almost anything in your closet.",https://www.anthropologie.com/shop/levis-501-classic-tapered-denim-overalls?category=shop-all-jeans&color=107&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Tailyn Ultra High-Rise Crop Flare Jeans,Jeans,$258.00,"Featuring a cropped hem, this flared pair sits high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/citizens-of-humanity-tailyn-ultra-high-rise-crop-flare-jeans?category=shop-all-jeans&color=107&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Levi's 501 Ultra High-Rise Tapered Straight Jeans,Jeans,$98.00,This timeless silhouette features a high-rise that stays slim through the thigh and tapers ever-so-slightly at the knee.,https://www.anthropologie.com/shop/levis-501-ultra-high-rise-tapered-straight-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,3x1 High-Rise Channel Seam Skinny Jeans,Jeans,$225.00,These innovative skinny jeans sit high on the waist and feature an extra panel of fabric on the inside of the leg for a lengthening look.,https://www.anthropologie.com/shop/3x1-high-rise-channel-seam-skinny-jeans?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,7 For All Mankind Ultra High-Rise Bootcut Jeans,Jeans,$225.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/7-for-all-mankind-ultra-high-rise-bootcut-jeans?category=shop-all-jeans&color=108&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,DL1961 x Marianna Hewitt Bridget High-Rise Cropped Flare Jeans,Jeans,$199.00,"
Please enter a location to check store availability.
",https://www.anthropologie.com/shop/dl1961-x-marianna-hewitt-bridget-high-rise-cropped-flare-jeans?category=shop-all-jeans&color=001&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Closed Lotti High-Rise Cargo Skinny Jeans,Jeans,$325.00,"With seamed details and cargo-inspired pockets, this pair is a versatile favorite for all-weather styling.",https://www.anthropologie.com/shop/closed-lotti-high-rise-cargo-skinny-jeans?category=shop-all-jeans&color=031&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Sundry Leopard-Trimmed Ultra High-Rise Straight Jeans,Jeans,$180.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/sundry-leopard-trimmed-ultra-high-rise-straight-jeans?category=shop-all-jeans&color=004&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Olivia Ultra High-Rise Slim Jeans,Jeans,$348.00,"Crafted from premium stretch denim, the high-waisted Olivia goes beyond your standard slim pair; it offers the all-day comfort you need with the vintage-inspired look you crave.",https://www.anthropologie.com/shop/citizens-of-humanity-olivia-ultra-high-rise-slim-jeans?category=shop-all-jeans&color=092&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Boyish Donny High-Rise Skinny Jeans,Jeans,$158.00,"With a flattering tapered fit, this high-rise pair boasts a recycled cotton construction that's perfect for the modern, earth-conscious wardrobe.",https://www.anthropologie.com/shop/boyish-donny-high-rise-skinny-jeans?category=shop-all-jeans&color=092&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Boyish Brady Ultra High-Rise Cropped Flare Jeans,Jeans,$148.00,"Featuring a cropped hem, this flared pair sits high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/boyish-brady-ultra-high-rise-cropped-flare-jeans2?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Closed Pusher High-Rise Skinny Jeans,Jeans,$275.00,"A popular look from the 1960s, skinny jeans reemerged in the mid-2000s as a universal trend - and it's no surprise why. At once form-flattering and understated, this tapered silhouette is crafted with stretch, ensuring each pair clings to your curves while promising all-day comfort.",https://www.anthropologie.com/shop/closed-pusher-high-rise-skinny-jeans2?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Sanctuary High-Rise Snake-Printed Denim Leggings,Jeans,$99.00,"Ultra-sleek and endlessly flattering, these snake-printed denim leggings are a perfect match for oversized tops - think flowing tunics, chunky cardigans, and menswear-inspired blazers.",https://www.anthropologie.com/shop/sanctuary-high-rise-snake-printed-denim-leggings?category=shop-all-jeans&color=001&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Closed Tony High-Rise Cargo Relaxed Jeans,Jeans,$345.00,"Perfectly faded with a slightly cropped hem, these high-rise cargo jeans bring a fashionable spin to your styling carousel.",https://www.anthropologie.com/shop/closed-tony-high-rise-cargo-relaxed-jeans?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Tripper Ultra High-Rise Cropped Flare Jeans,Jeans,$278.00,"Sleek and slimming, this pair flatters through the hip and thigh for the perfect wear-anywhere pair.",https://www.anthropologie.com/shop/mother-the-tripper-ultra-high-rise-cropped-flare-jeans4?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,DL1961 Hepburn Cropped Wide-Leg Denim Jumpsuit,Jeans,$229.00,"Whether worn on its own or styled with your favorite tees and blouses, this denim jumpsuit creates a striking look you'll want to wear on repeat.",https://www.anthropologie.com/shop/dl1961-hepburn-cropped-wide-leg-denim-jumpsuit?category=shop-all-jeans&color=230&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Pilcro High-Rise Button-Fly Skinny Jeans,Jeans,$130.00,"Featuring a body-hugging fit that tapers through to the ankle, skinny jeans are a staple for the modern wardrobe. Whether tucked into boots or styled with sandals, this flattering silhouette is a classic go-to, any day of the week.",https://www.anthropologie.com/shop/pilcro-high-rise-button-fly-skinny-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AGOLDE Nico Ultra High-Rise Velvet Bootcut Jeans,Jeans,$220.00,"With a floral print and a sumptuous velvet finish, this bootcut pair brings a luxe touch to casual and elevated looks alike.",https://www.anthropologie.com/shop/agolde-nico-ultra-high-rise-velvet-bootcut-jeans2?category=shop-all-jeans&color=026&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Huffy Flood Ultra High-Rise Straight Jeans,Jeans,$268.00,This vintage-inspired silhouette has a hip-hugging high rise with a straight fit through the ankle.,https://www.anthropologie.com/shop/mother-the-huffy-flood-ultra-high-rise-straight-jeans?category=shop-all-jeans&color=106&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Roller Ultra High-Rise Wide-Leg Jeans,Jeans,$268.00,"With its dramatic high rise and extra-wide leg, this denim pair is bound to be a weekend favorite.",https://www.anthropologie.com/shop/mother-the-roller-ultra-high-rise-wide-leg-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AMO Layla Ultra High-Rise Straight Ankle Jeans,Jeans,$290.00,"With a retro-inspired high rise, this denim pair offers a relaxed fit through the hip and finishes with a straight leg.",https://www.anthropologie.com/shop/amo-layla-ultra-high-rise-straight-ankle-jeans?category=shop-all-jeans&color=107&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Dazzler Ultra High-Rise Straight-Leg Jeans,Jeans,$258.00,"Rendered in a classic dark rinse, this high-rise pair has a structured, straight leg that is cropped just above the ankle.",https://www.anthropologie.com/shop/mother-the-dazzler-ultra-high-rise-straight-leg-jeans?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Tomcat Ultra High-Rise Relaxed Jeans,Jeans,$295.00,"This relaxed pair brings throwback flair to any ensemble, sitting high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/mother-the-tomcat-ultra-high-rise-relaxed-jeans2?category=shop-all-jeans&color=107&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Joe's The Honey High-Rise Bootcut Jeans,Jeans,$169.00,"Roomy enough to style with your ankle boots, but not as dramatic as the flare, these bootcut jeans feel sensibly wearable - and eternally chic.",https://www.anthropologie.com/shop/joes-the-honey-high-rise-bootcut-jeans4?category=shop-all-jeans&color=001&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Looker Mid-Rise Skinny Jeans,Jeans,$218.00,"From hip to ankle, this classic silhouette has an all-over, contour-hugging fit.",https://www.anthropologie.com/shop/mother-the-looker-mid-rise-skinny-jeans21?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Paige Sarah Ultra High-Rise Slim Jeans,Jeans,$229.00,"This high-rise, vintage-inspired pair features a slim fit for maximum comfort and versatility.",https://www.anthropologie.com/shop/paige-sarah-ultra-high-rise-slim-jeans?category=shop-all-jeans&color=092&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Joe's The Honey High-Rise Bootcut Jeans,Jeans,$168.00,"Roomy enough to style with your ankle boots, but not as dramatic as the flare, these bootcut jeans feel sensibly wearable - and eternally chic.",https://www.anthropologie.com/shop/joes-the-honey-high-rise-bootcut-jeans3?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Levi's 501 Ultra High-Rise Skinny Cropped Jeans,Jeans,$98.00,"With a slim leg, this high-rise pair is cropped just above the ankle for of-the-moment style.",https://www.anthropologie.com/shop/levis-501-ultra-high-rise-skinny-cropped-jeans?category=shop-all-jeans&color=106&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AG The Farrah High-Rise Skinny Jeans,Jeans,$188.00,"AG's original high-waisted skinny, The Farrah, is crafted from sateen and fine-stretch denims for a luxuriously soft wear. Available in a wide range of vintage-inspired washes and sleek finishes, this classic pair tapers from the knee to the ankle, elongating your legs for the most flattering of fits.",https://www.anthropologie.com/shop/ag-the-farrah-high-rise-skinny-jeans20?category=shop-all-jeans&color=003&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Paige Leenah High-Rise Bootcut Jeans,Jeans,$229.00,"With a relaxed fit that sits high on the waist, these bootcut jeans are a welcome addition to your denim rotation.",https://www.anthropologie.com/shop/paige-leenah-high-rise-bootcut-jeans?category=shop-all-jeans&color=092&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,7 For All Mankind Luxe High-Rise Skinny Ankle Jeans,Jeans,$200.00,"Featuring a body-hugging fit that tapers through to the ankle, skinny jeans are a staple for the modern wardrobe. Whether tucked into boots or styled with sandals, this flattering silhouette is a classic go-to, any day of the week.",https://www.anthropologie.com/shop/7-for-all-mankind-luxe-high-rise-skinny-ankle-jeans?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,MOTHER The Loop De Loop Ultra High-Rise Flare Jeans,Jeans,$258.00,"Inspired by the sailor styles from years ago, these semi-rigid flares have a high waist and a frayed hem.",https://www.anthropologie.com/shop/mother-the-loop-de-loop-ultra-high-rise-flare-jeans2?category=shop-all-jeans&color=004&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Amelia High-Rise Flare Jeans,Jeans,$278.00,"Characterized by a slim fit that gradually widens below the knee, flared jeans were first used in the 19th century by American sailors for pragmatic purposes - the larger hem made it easier to grab men overboard and undress when soaked. However, in the mid-60s Sonny and Cher inspired the everyday use among the public. Commonly referred to as ""bell-bottoms,"" flared jeans remain a sartorial symbol of the freedom and forward-thinking that revolutionized the ...",https://www.anthropologie.com/shop/citizens-of-humanity-amelia-high-rise-flare-jeans?category=shop-all-jeans&color=107&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Maggie Ultra High-Rise Bootcut Jeans,Jeans,$238.00,"Just to note: shoes, bedding, curtains, and swimwear must be shipped back to our warehouse and cannot be returned to a store. Good news – online returns for these items are free!",https://www.anthropologie.com/shop/citizens-of-humanity-maggie-ultra-high-rise-bootcut-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,DL1961 Bridget High-Rise Bootcut Jeans,Jeans,$179.00,"Roomy enough to style with your ankle boots, but not as dramatic as the flare, these bootcut jeans feel sensibly wearable - and eternally chic.",https://www.anthropologie.com/shop/dl1961-bridget-high-rise-bootcut-jeans2?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,DL1961 x Marianna Hewitt Farrow Leopard High-Rise Skinny Jeans,Jeans,$209.00,"Designed by Marianna Hewitt in collaboration with DL1961, this leg-lengthening pair is fitted through the hip and thigh for an essential silhouette.",https://www.anthropologie.com/shop/dl1961-x-marianna-hewitt-farrow-leopard-high-rise-skinny-jeans?category=shop-all-jeans&color=008&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Sundry Embroidered Ultra High-Rise Straight Jeans,Jeans,$189.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/sundry-embroidered-ultra-high-rise-straight-jeans?category=shop-all-jeans&color=003&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Ella Moss The High-Rise Slim Straight Ankle Jeans,Jeans,$99.50,"Cropped just above the ankle, this classic pair is sure to be your new go-to for casual and elevated outfitting.",https://www.anthropologie.com/shop/ella-moss-the-high-rise-slim-straight-ankle-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Isla Ultra High-Rise Wide-Leg Jeans,Jeans,$348.00,"With a charming braided detail at the waist, this flattering high-rise pair has a throwback vibe we can't resist.",https://www.anthropologie.com/shop/citizens-of-humanity-isla-ultra-high-rise-wide-leg-jeans?category=shop-all-jeans&color=106&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Paige Anessa Ultra High-Rise Wide-Leg Jeans,Jeans,$219.00,"A wide-leg pair provides a refreshing, seasonal update to your wardrobe. With a relaxed fit and cropped hem, these high-rise jeans make the perfect weekend staple.",https://www.anthropologie.com/shop/paige-anessa-ultra-high-rise-wide-leg-jeans?category=shop-all-jeans&color=010&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,3x1 Scarlett High-Rise Slim Cropped Jeans,Jeans,$245.00,"This cropped pair features an exposed O-ring zipper for sleek, contemporary flair.",https://www.anthropologie.com/shop/3x1-scarlett-high-rise-slim-cropped-jeans?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,3x1 Vida High-Rise Cargo Skinny Jeans,Jeans,$295.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/3x1-vida-high-rise-cargo-skinny-jeans?category=shop-all-jeans&color=003&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity McKenzie Ultra High-Rise Straight Jeans,Jeans,$238.00,"With a retro-inspired high rise, this denim pair fits slimly through hip and finishes with a straight leg.",https://www.anthropologie.com/shop/citizens-of-humanity-mckenzie-ultra-high-rise-straight-jeans?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Ella Moss The Mid-Rise Skinny Ankle Jeans,Jeans,$89.50,"Classically cool and understated, this mid-rise pair fits slim through the hip and thigh for a flattering, wear-everywhere style.",https://www.anthropologie.com/shop/ella-moss-the-mid-rise-skinny-ankle-jeans?category=shop-all-jeans&color=092&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Jen7 by 7 For All Mankind High-Rise Skinny Ankle Jeans,Jeans,$129.00,A classic silhouette receives an elevated yet sporty twist with luxe velvet stripes down both legs.,https://www.anthropologie.com/shop/jen7-by-7-for-all-mankind-high-rise-skinny-ankle-jeans2?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AGOLDE Nico High-Rise Slim Jeans,Jeans,$158.00,This must-have pair flatters with a high waist and a slim leg.,https://www.anthropologie.com/shop/agolde-nico-high-rise-slim-jeans3?category=shop-all-jeans&color=108&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Demy Ultra High-Rise Cropped Flare Jeans,Jeans,$188.00,"Featuring a cropped hem, this flared pair sits high on the waist to elongate your silhouette.",https://www.anthropologie.com/shop/citizens-of-humanity-demy-ultra-high-rise-cropped-flare-jeans7?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,AG The Mari High-Rise Slim Ankle Jeans,Jeans,$225.00,"Merchandise must not be worn, washed, or altered. All tags must be attached and items must be returned in original packaging. Most merchandise can be returned within 60 days of the purchase date. A refund will be issued to the original form of payment at the original selling price. If returned after 60 days, a merchandise credit will be issued for the the original selling price.",https://www.anthropologie.com/shop/ag-the-mari-high-rise-slim-ankle-jeans?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Olivia Ultra High-Rise Slim Ankle Jeans,Jeans,$258.00,"Crafted from premium stretch denim, the high-waisted Olivia goes beyond your standard slim pair; it offers the all-day comfort you need with the vintage-inspired look you crave.",https://www.anthropologie.com/shop/citizens-of-humanity-olivia-ultra-high-rise-slim-ankle-jeans16?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Citizens of Humanity Marion High-Rise Bootcut Jeans,Jeans,$198.00,"Roomy enough to style with your ankle boots, but not as dramatic as the flare, these bootcut jeans feel sensibly wearable - and eternally chic.",https://www.anthropologie.com/shop/citizens-of-humanity-marion-high-rise-bootcut-jeans2?category=shop-all-jeans&color=047&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Pilcro Ultra High-Rise Slim Flare Jeans,Jeans,$158.00,"Just to note: shoes, bedding, curtains, and swimwear must be shipped back to our warehouse and cannot be returned to a store. Good news – online returns for these items are free!",https://www.anthropologie.com/shop/pilcro-ultra-high-rise-slim-flare-jeans?category=shop-all-jeans&color=091&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Joe's Charlie High-Rise Skinny Ankle Jeans,Jeans,$188.00,"In an eye-catching leopard print, this pair fits slimly through the hip and thigh for effortless - and surprisingly versatile - seasonal style.",https://www.anthropologie.com/shop/joes-charlie-high-rise-skinny-ankle-jeans?category=shop-all-jeans&color=026&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,DL1961 x Marianna Hewitt Bridget High-Rise Kick Flare Cropped Jeans,Jeans,$199.00,"
Please enter a location to check store availability.
",https://www.anthropologie.com/shop/dl1961-x-marianna-hewitt-bridget-high-rise-kick-flare-cropped-jeans?category=shop-all-jeans&color=026&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Spotted Denim Jumpsuit,Jeans,$395.00,"
Please enter a location to check store availability.
",https://www.anthropologie.com/shop/spotted-denim-jumpsuit?category=shop-all-jeans&color=093&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
Anthropologie,Closed Pusher Low-Rise Skinny Jeans,Jeans,$260.00,"A popular look from the 1960s, skinny jeans reemerged in the mid-2000s as a universal trend - and it's no surprise why. At once form-flattering and understated, this tapered silhouette is crafted with stretch, ensuring each pair clings to your curves while promising all-day comfort.",https://www.anthropologie.com/shop/closed-pusher-low-rise-skinny-jeans?category=shop-all-jeans&color=004&type=STANDARD,https://s7d5.scene7.com/is/image/Anthropologie/loading-spacer?&fmt=png-alpha&wid=349&hei=523
